VOR_Picker,VOR_Lines,Date
140,8,1/4/2007
499,15,1/4/2007
140,22,1/4/2007
116,30,1/4/2007
475,52,1/4/2007
262,25,1/4/2007
469,58,1/4/2007
282,50,1/4/2007
445,53,1/4/2007
282,51,1/4/2007
452,56,1/4/2007
116,46,1/4/2007
262,26,1/4/2007
493,51,1/4/2007
437,25,1/4/2007
282,42,1/4/2007
209,10,1/4/2007
437,21,1/4/2007
282,25,1/4/2007
282,22,1/4/2007
262,23,1/4/2007
469,46,1/4/2007
437,50,1/4/2007
475,84,1/4/2007
116,16,1/4/2007
116,117,1/4/2007
452,22,1/4/2007
493,50,1/4/2007
445,50,1/4/2007
209,38,1/4/2007
268,28,1/4/2007
445,23,1/4/2007
445,44,1/4/2007
452,23,1/4/2007
475,46,1/4/2007
268,1,1/4/2007
bo,42,1/4/2007
469,50,1/4/2007
262,39,1/4/2007
430,26,1/4/2007
437,55,1/4/2007
282,50,1/4/2007
445,50,1/4/2007
140,26,1/4/2007
493,50,1/4/2007
478,24,1/4/2007
452,49,1/4/2007
437,25,1/4/2007
140,50,1/4/2007
493,52,1/4/2007
437,18,1/4/2007
475,50,1/4/2007
469,77,1/4/2007
209,1,1/4/2007
445,51,1/4/2007
262,27,1/4/2007
116,47,1/5/2007
268,34,1/5/2007
b,39,1/5/2007
b,39,1/5/2007
452,39,1/5/2007
209,2,1/5/2007
b,15,1/5/2007
437,25,1/5/2007
b,6,1/5/2007
493,35,1/5/2007
475,25,1/5/2007
437,25,1/5/2007
116,1,1/5/2007
116,35,1/5/2007
262,29,1/5/2007
475,25,1/5/2007
282,53,1/5/2007
493,25,1/5/2007
116,21,1/5/2007
469,29,1/5/2007
469,14,1/5/2007
282,50,1/5/2007
475,50,1/5/2007
452,50,1/5/2007
437,25,1/5/2007
209,6,1/5/2007
209,1,1/5/2007
282,22,1/5/2007
116,25,1/5/2007
116,100,1/5/2007
445,24,1/5/2007
452,27,1/5/2007
493,50,1/5/2007
262,50,1/5/2007
437,50,1/5/2007
8008,27,1/5/2007
445,15,1/5/2007
445,25,1/5/2007
110,1,1/5/2007
469,32,1/5/2007
445,7,1/5/2007
475,25,1/5/2007
209,9,1/5/2007
469,25,1/5/2007
452,58,1/5/2007
430,25,1/5/2007
262,25,1/5/2007
445,39,1/5/2007
212,25,1/5/2007
493,24,1/5/2007
437,50,1/5/2007
282,50,1/5/2007
493,24,1/5/2007
445,25,1/5/2007
475,55,1/5/2007
452,50,1/5/2007
469,34,1/5/2007
282,5,1/5/2007
262,52,1/5/2007
445,62,1/5/2007
437,26,1/5/2007
209,2,1/5/2007
209,1,1/5/2007
140,18,1/5/2007
282,17,1/8/2007
116,42,1/8/2007
116,10,1/8/2007
116,1,1/8/2007
452,47,1/8/2007
475,46,1/8/2007
8008,34,1/8/2007
493,54,1/8/2007
282,84,1/8/2007
262,50,1/8/2007
452,46,1/8/2007
140,20,1/8/2007
116,42,1/8/2007
493,35,1/8/2007
140,17,1/8/2007
140,3,1/8/2007
140,15,1/8/2007
268,65,1/8/2007
469,51,1/8/2007
209,1,1/8/2007
282,50,1/8/2007
452,52,1/8/2007
493,43,1/8/2007
262,60,1/8/2007
437,53,1/8/2007
116,7,1/8/2007
475,50,1/8/2007
282,76,1/8/2007
469,50,1/8/2007
493,25,1/8/2007
116,64,1/8/2007
116,2,1/8/2007
475,51,1/8/2007
452,55,1/8/2007
282,52,1/8/2007
116,4,1/8/2007
116,3,1/8/2007
110,5,1/8/2007
116,8,1/8/2007
282,21,1/8/2007
116,7,1/8/2007
268,32,1/8/2007
469,50,1/8/2007
282,64,1/8/2007
469,25,1/8/2007
262,27,1/8/2007
8008,25,1/8/2007
437,29,1/8/2007
282,23,1/8/2007
8008,35,1/8/2007
493,50,1/8/2007
262,73,1/8/2007
437,25,1/8/2007
268,19,1/8/2007
8008,25,1/8/2007
469,50,1/8/2007
493,42,1/8/2007
475,53,1/8/2007
437,27,1/8/2007
469,26,1/8/2007
116,14,1/9/2007
116,19,1/9/2007
437,39,1/9/2007
268,21,1/9/2007
116,41,1/9/2007
452,57,1/9/2007
445,24,1/9/2007
493,50,1/9/2007
445,49,1/9/2007
262,50,1/9/2007
282,28,1/9/2007
140,13,1/9/2007
8008,25,1/9/2007
282,53,1/9/2007
452,42,1/9/2007
116,48,1/9/2007
469,81,1/9/2007
8008,26,1/9/2007
445,25,1/16/2007
268,1,1/16/2007
262,55,1/16/2007
437,25,1/16/2007
445,50,1/16/2007
475,56,1/16/2007
469,50,1/16/2007
437,50,1/16/2007
262,51,1/16/2007
282,95,1/16/2007
452,27,1/16/2007
445,75,1/16/2007
116,31,1/16/2007
475,50,1/16/2007
493,50,1/16/2007
445,50,1/16/2007
447,22,1/16/2007
452,24,1/16/2007
262,22,1/16/2007
116,22,1/16/2007
437,27,1/16/2007
493,50,1/16/2007
437,26,1/16/2007
282,32,1/16/2007
475,60,1/16/2007
493,35,1/16/2007
116,30,1/16/2007
493,26,1/16/2007
469,25,1/16/2007
445,25,1/16/2007
475,25,1/16/2007
493,27,1/16/2007
469,25,1/16/2007
282,60,1/16/2007
493,70,1/16/2007
116,1,1/16/2007
116,15,1/16/2007
469,50,1/16/2007
493,31,1/16/2007
452,14,1/16/2007
116,37,1/17/2007
455,22,1/17/2007
437,50,1/17/2007
475,50,1/17/2007
493,50,1/17/2007
262,50,1/17/2007
116,12,1/17/2007
116,39,1/17/2007
452,24,1/17/2007
268,27,1/17/2007
452,25,1/17/2007
209,13,1/17/2007
116,1,1/17/2007
116,1,1/17/2007
296,48,1/17/2007
452,26,1/17/2007
116,1,1/17/2007
209,9,1/17/2007
469,76,1/17/2007
116,25,1/17/2007
475,25,1/17/2007
452,25,1/17/2007
493,42,1/17/2007
116,23,1/17/2007
116,1,1/17/2007
282,49,1/17/2007
262,50,1/17/2007
493,26,1/17/2007
116,2,1/17/2007
493,71,1/17/2007
262,76,1/17/2007
116,41,1/17/2007
469,50,1/17/2007
452,31,1/17/2007
437,9,1/17/2007
282,4,1/17/2007
209,2,1/17/2007
493,29,1/17/2007
282,25,1/17/2007
430,34,1/17/2007
475,35,1/17/2007
447,24,1/17/2007
447,36,1/17/2007
116,2,1/17/2007
296,15,1/17/2007
262,25,1/17/2007
469,50,1/17/2007
409,25,1/17/2007
296,50,1/17/2007
116,3,1/17/2007
447,33,1/17/2007
475,51,1/17/2007
493,28,1/17/2007
452,25,1/17/2007
282,50,1/17/2007
452,25,1/17/2007
296,50,1/17/2007
469,50,1/17/2007
282,77,1/17/2007
475,47,1/17/2007
268,2,1/17/2007
140,32,1/17/2007
447,33,1/17/2007
452,25,1/17/2007
496,70,1/17/2007
209,11,1/17/2007
116,73,1/18/2007
116,13,1/18/2007
296,70,1/18/2007
493,75,1/18/2007
296,56,1/18/2007
493,45,1/18/2007
293,24,1/18/2007
409,27,1/18/2007
447,25,1/18/2007
262,26,1/18/2007
475,26,1/18/2007
437,27,1/18/2007
447,25,1/18/2007
282,58,1/18/2007
496,10,1/18/2007
203,30,1/18/2007
493,24,1/18/2007
447,25,1/18/2007
262,25,1/18/2007
262,28,1/18/2007
296,89,1/18/2007
493,52,1/18/2007
282,52,1/18/2007
452,25,1/18/2007
469,60,1/18/2007
475,51,1/18/2007
447,36,1/18/2007
296,65,1/18/2007
437,25,1/18/2007
469,17,1/18/2007
282,9,1/18/2007
209,3,1/18/2007
209,1,1/18/2007
116,39,1/18/2007
116,6,1/18/2007
475,50,1/18/2007
469,50,1/18/2007
437,29,1/18/2007
447,30,1/18/2007
437,51,1/9/2007
116,5,1/9/2007
475,50,1/9/2007
282,19,1/9/2007
262,48,1/9/2007
493,53,1/9/2007
452,49,1/9/2007
282,51,1/9/2007
140,9,1/9/2007
116,9,1/9/2007
116,115,1/9/2007
262,29,1/9/2007
475,50,1/9/2007
452,50,1/9/2007
493,51,1/9/2007
445,51,1/9/2007
8008,26,1/9/2007
8008,25,1/9/2007
140,12,1/9/2007
140,23,1/9/2007
140,12,1/9/2007
452,43,1/9/2007
437,33,1/9/2007
469,48,1/9/2007
445,24,1/9/2007
493,25,1/9/2007
282,27,1/9/2007
493,25,1/9/2007
445,50,1/9/2007
475,50,1/9/2007
469,25,1/9/2007
203,52,1/9/2007
437,25,1/9/2007
262,50,1/9/2007
493,49,1/9/2007
445,50,1/9/2007
116,12,1/10/2007
116,156,1/10/2007
469,33,1/10/2007
437,39,1/10/2007
8008,27,1/10/2007
452,51,1/10/2007
452,50,1/10/2007
493,51,1/10/2007
513,52,1/10/2007
268,31,1/10/2007
493,40,1/10/2007
437,55,1/10/2007
445,57,1/10/2007
8008,25,1/10/2007
262,25,1/10/2007
469,25,1/10/2007
282,38,1/10/2007
445,7,1/10/2007
445,50,1/10/2007
469,25,1/10/2007
437,24,1/10/2007
282,50,1/10/2007
493,50,1/10/2007
8008,26,1/10/2007
409,26,1/10/2007
469,57,1/10/2007
437,37,1/10/2007
437,8,1/10/2007
493,75,1/10/2007
8008,25,1/10/2007
262,57,1/10/2007
282,75,1/10/2007
445,55,1/10/2007
469,25,1/10/2007
116,37,1/10/2007
140,21,1/10/2007
452,6,1/10/2007
8008,20,1/10/2007
tech,1,1/10/2007
116,1,1/10/2007
116,27,1/10/2007
b,10,1/10/2007
493,25,1/10/2007
282,18,1/10/2007
209,1,1/10/2007
493,57,1/10/2007
140,26,1/10/2007
475,25,1/10/2007
452,25,1/10/2007
475,25,1/10/2007
452,21,1/10/2007
493,25,1/10/2007
262,25,1/10/2007
469,26,1/10/2007
452,50,1/10/2007
282,51,1/10/2007
437,30,1/10/2007
445,51,1/10/2007
475,58,1/10/2007
262,25,1/10/2007
116,2,1/10/2007
116,1,1/10/2007
116,1,1/10/2007
116,41,1/10/2007
475,12,1/10/2007
469,18,1/10/2007
209,1,1/10/2007
209,6,1/10/2007
209,1,1/10/2007
116,50,1/11/2007
116,10,1/11/2007
437,32,1/11/2007
469,50,1/11/2007
469,50,1/11/2007
452,50,1/11/2007
447,36,1/11/2007
445,52,1/11/2007
513,51,1/11/2007
452,50,1/11/2007
445,25,1/11/2007
445,25,1/11/2007
430,53,1/11/2007
469,26,1/11/2007
437,50,1/11/2007
262,27,1/11/2007
447,26,1/11/2007
282,51,1/11/2007
445,6,1/11/2007
445,25,1/11/2007
469,25,1/11/2007
475,50,1/11/2007
445,26,1/11/2007
203,25,1/11/2007
493,52,1/11/2007
452,52,1/11/2007
445,25,1/11/2007
447,25,1/11/2007
282,76,1/11/2007
282,25,1/11/2007
469,27,1/11/2007
116,1,1/11/2007
116,5,1/11/2007
116,8,1/11/2007
268,21,1/11/2007
116,2,1/11/2007
447,26,1/11/2007
209,1,1/11/2007
116,69,1/11/2007
475,50,1/11/2007
452,24,1/18/2007
262,25,1/18/2007
493,22,1/18/2007
296,24,1/18/2007
268,20,1/18/2007
116,2,1/18/2007
469,38,1/18/2007
437,25,1/18/2007
475,22,1/18/2007
452,23,1/18/2007
209,2,1/18/2007
452,15,1/18/2007
116,53,1/18/2007
452,31,1/18/2007
409,26,1/18/2007
469,23,1/18/2007
116,2,1/18/2007
469,26,1/18/2007
209,11,1/18/2007
116,2,1/18/2007
437,50,1/18/2007
140,28,1/18/2007
452,26,1/18/2007
209,1,1/18/2007
262,65,1/18/2007
116,2,1/18/2007
493,75,1/18/2007
282,64,1/18/2007
447,25,1/18/2007
116,68,1/18/2007
209,19,1/18/2007
452,26,1/18/2007
475,25,1/18/2007
116,22,1/19/2007
140,3,1/19/2007
493,40,1/19/2007
469,3,1/19/2007
452,23,1/19/2007
447,25,1/19/2007
493,14,1/19/2007
209,1,1/19/2007
447,22,1/19/2007
469,25,1/19/2007
493,25,1/19/2007
296,50,1/19/2007
116,39,1/19/2007
116,1,1/19/2007
262,53,1/19/2007
437,34,1/19/2007
469,50,1/19/2007
493,75,1/19/2007
282,26,1/19/2007
116,1,1/19/2007
209,11,1/19/2007
268,13,1/19/2007
268,5,1/19/2007
268,4,1/19/2007
116,132,1/19/2007
116,3,1/19/2007
262,25,1/19/2007
447,24,1/19/2007
452,27,1/19/2007
475,29,1/19/2007
493,50,1/19/2007
493,25,1/19/2007
469,50,1/19/2007
437,25,1/19/2007
268,27,1/19/2007
140,13,1/19/2007
8008,29,1/19/2007
452,25,1/19/2007
452,11,1/19/2007
452,25,1/19/2007
447,21,1/19/2007
475,30,1/19/2007
116,2,1/19/2007
409,42,1/19/2007
437,23,1/19/2007
469,26,1/19/2007
262,26,1/19/2007
475,27,1/19/2007
282,30,1/19/2007
493,37,1/19/2007
452,38,1/19/2007
437,15,1/19/2007
282,19,1/19/2007
475,25,1/19/2007
282,60,1/19/2007
140,14,1/19/2007
447,25,1/19/2007
452,25,1/19/2007
475,54,1/19/2007
452,28,1/19/2007
282,51,1/19/2007
296,39,1/19/2007
116,23,1/22/2007
116,51,1/22/2007
116,29,1/22/2007
116,20,1/22/2007
116,2,1/22/2007
452,21,1/22/2007
493,66,1/22/2007
452,25,1/22/2007
116,7,1/22/2007
116,3,1/22/2007
268,1,1/22/2007
116,5,1/22/2007
116,5,1/22/2007
282,25,1/22/2007
475,51,1/22/2007
493,25,1/22/2007
116,71,1/22/2007
116,2,1/22/2007
493,30,1/22/2007
469,26,1/22/2007
475,55,1/22/2007
116,13,1/22/2007
116,2,1/22/2007
493,75,1/22/2007
282,75,1/22/2007
469,50,1/22/2007
268,14,1/22/2007
447,4,1/22/2007
140,18,1/22/2007
296,26,1/22/2007
447,20,1/22/2007
437,48,1/22/2007
493,51,1/22/2007
452,27,1/22/2007
475,25,1/22/2007
469,25,1/22/2007
116,18,1/22/2007
116,7,1/22/2007
268,26,1/22/2007
296,21,1/22/2007
296,25,1/22/2007
447,34,1/22/2007
296,27,1/22/2007
452,25,1/22/2007
bo,116,1/22/2007
bo,24,1/22/2007
496,66,1/22/2007
452,9,1/22/2007
409,51,1/22/2007
437,52,1/22/2007
430,45,3/6/2007
446,50,3/6/2007
299,50,3/6/2007
110,2,3/6/2007
469,50,3/6/2007
296,50,3/6/2007
430,57,3/6/2007
299,50,3/6/2007
116,37,3/6/2007
116,13,3/6/2007
116,21,3/6/2007
116,25,3/6/2007
116,1,3/6/2007
209,97,3/6/2007
511,7,3/6/2007
140,26,3/6/2007
140,9,3/6/2007
437,50,3/6/2007
116,8,3/6/2007
451,25,3/6/2007
511,2,3/6/2007
209,198,3/6/2007
409,50,3/6/2007
116,6,3/6/2007
116,33,3/6/2007
437,50,3/6/2007
451,25,3/6/2007
110,2,3/6/2007
299,50,3/6/2007
116,8,3/6/2007
469,50,3/6/2007
446,50,3/6/2007
140,10,3/6/2007
140,17,3/6/2007
451,25,3/6/2007
437,45,3/6/2007
296,77,3/6/2007
469,50,3/6/2007
446,50,3/6/2007
209,50,3/6/2007
116,34,3/7/2007
469,51,3/7/2007
446,22,3/7/2007
511,57,3/7/2007
451,25,3/7/2007
299,27,3/7/2007
299,44,3/7/2007
437,61,3/7/2007
451,24,3/7/2007
477,25,3/7/2007
446,52,3/7/2007
299,50,3/7/2007
282,51,3/7/2007
451,25,3/7/2007
296,50,3/7/2007
282,51,3/7/2007
437,50,3/7/2007
469,50,3/7/2007
299,50,3/7/2007
451,25,3/7/2007
446,11,3/7/2007
446,50,3/7/2007
296,50,3/7/2007
451,27,3/7/2007
299,27,3/7/2007
451,26,3/7/2007
296,50,3/7/2007
437,57,3/7/2007
116,26,3/7/2007
116,18,3/7/2007
116,54,3/7/2007
116,40,3/7/2007
116,22,3/7/2007
446,30,3/7/2007
116,1,3/7/2007
451,32,3/7/2007
116,104,3/7/2007
296,95,3/7/2007
140,7,3/7/2007
116,1,3/7/2007
446,24,3/7/2007
110,1,3/7/2007
116,35,3/7/2007
282,50,3/7/2007
116,28,3/7/2007
469,50,3/7/2007
437,50,3/7/2007
299,50,3/7/2007
282,108,3/7/2007
437,50,3/7/2007
116,3,3/7/2007
116,9,3/7/2007
469,107,3/7/2007
513,39,3/7/2007
140,47,3/7/2007
209,4,3/7/2007
446,50,3/7/2007
282,50,3/7/2007
116,1,3/8/2007
116,10,3/8/2007
446,25,3/8/2007
451,24,3/8/2007
446,33,3/8/2007
511,29,3/8/2007
296,77,3/8/2007
299,51,3/8/2007
446,49,3/8/2007
299,76,3/8/2007
499,25,3/8/2007
446,50,3/8/2007
116,59,3/8/2007
296,50,3/8/2007
116,8,3/8/2007
116,1,3/8/2007
299,50,3/8/2007
446,49,3/8/2007
140,16,3/8/2007
140,16,3/8/2007
282,50,3/8/2007
282,25,3/8/2007
299,50,3/8/2007
296,49,3/8/2007
437,50,3/8/2007
140,15,3/8/2007
140,5,3/8/2007
451,25,3/8/2007
469,75,3/8/2007
296,59,3/8/2007
140,4,3/8/2007
140,20,3/8/2007
437,49,3/8/2007
116,1,3/8/2007
299,50,3/8/2007
116,19,3/8/2007
116,42,3/8/2007
116,25,3/8/2007
299,28,3/8/2007
299,25,3/8/2007
140,6,3/8/2007
140,16,3/8/2007
437,73,3/8/2007
116,2,3/8/2007
116,2,3/8/2007
451,29,3/8/2007
451,25,3/8/2007
282,50,3/8/2007
511,4,3/8/2007
469,50,3/8/2007
451,26,3/8/2007
116,2,3/8/2007
299,50,3/8/2007
446,50,3/8/2007
451,25,3/8/2007
282,75,3/8/2007
469,50,3/8/2007
268,44,3/8/2007
513,25,3/8/2007
282,72,3/8/2007
,0,3/8/2007
116,1,3/9/2007
116,35,3/9/2007
469,35,3/9/2007
437,50,3/9/2007
116,8,3/9/2007
116,43,3/9/2007
299,100,3/9/2007
437,27,3/9/2007
116,3,3/9/2007
140,10,3/9/2007
446,58,3/9/2007
451,17,3/9/2007
140,8,3/9/2007
140,3,3/9/2007
116,1,3/9/2007
299,53,3/9/2007
409,27,3/9/2007
469,50,3/9/2007
446,18,3/9/2007
116,11,3/9/2007
116,1,3/9/2007
299,28,3/9/2007
299,31,3/9/2007
282,54,3/9/2007
437,25,3/9/2007
469,50,3/9/2007
116,3,3/9/2007
116,44,3/9/2007
140,4,3/9/2007
140,3,3/9/2007
140,12,3/9/2007
296,50,3/9/2007
299,50,3/9/2007
116,68,3/9/2007
116,28,3/9/2007
446,25,3/9/2007
451,35,3/9/2007
511,29,3/9/2007
209,56,3/9/2007
296,59,3/9/2007
296,30,3/9/2007
446,19,3/9/2007
140,8,3/9/2007
469,12,3/9/2007
296,38,3/9/2007
296,47,3/9/2007
446,31,3/9/2007
296,50,3/9/2007
299,51,3/9/2007
446,40,3/9/2007
282,49,3/9/2007
437,46,3/9/2007
140,13,3/9/2007
299,52,3/9/2007
469,57,3/9/2007
446,50,3/9/2007
282,21,3/9/2007
140,14,3/9/2007
437,50,3/9/2007
296,50,3/9/2007
116,9,3/12/2007
296,24,3/12/2007
299,25,3/12/2007
296,27,3/12/2007
446,35,3/12/2007
469,22,3/12/2007
437,22,3/12/2007
437,22,3/12/2007
511,19,3/12/2007
469,35,3/12/2007
446,42,3/12/2007
299,50,3/12/2007
140,10,3/12/2007
140,1,3/12/2007
140,40,3/12/2007
446,40,3/12/2007
209,25,3/12/2007
299,54,3/12/2007
116,89,3/12/2007
209,25,3/12/2007
140,25,3/12/2007
299,50,3/12/2007
446,50,3/12/2007
296,50,3/12/2007
140,8,3/12/2007
437,50,3/12/2007
209,25,3/12/2007
469,75,3/12/2007
140,42,3/12/2007
296,50,3/12/2007
209,25,3/12/2007
282,102,3/12/2007
140,8,3/12/2007
116,25,3/12/2007
116,2,3/12/2007
437,51,3/12/2007
446,25,3/12/2007
511,7,3/12/2007
296,49,3/12/2007
209,18,3/12/2007
140,3,3/12/2007
140,1,3/12/2007
140,1,3/12/2007
140,5,3/12/2007
437,50,3/12/2007
116,2,3/12/2007
469,50,3/12/2007
282,50,3/12/2007
116,40,3/12/2007
116,2,3/12/2007
140,6,3/12/2007
140,8,3/12/2007
209,25,3/12/2007
209,30,3/12/2007
299,50,3/12/2007
282,75,3/12/2007
116,6,3/12/2007
446,50,3/12/2007
437,63,3/12/2007
209,101,3/12/2007
299,75,3/12/2007
296,75,3/12/2007
469,50,3/12/2007
116,39,3/13/2007
116,20,3/13/2007
446,19,3/13/2007
437,19,3/13/2007
451,18,3/13/2007
446,20,3/13/2007
8011,29,3/13/2007
511,13,3/13/2007
426,25,2/22/2007
299,150,2/22/2007
116,18,2/22/2007
116,1,2/22/2007
8012,8,2/22/2007
116,15,2/23/2007
116,24,2/23/2007
116,38,2/23/2007
140,15,2/23/2007
116,32,2/23/2007
140,5,2/23/2007
8012,9,2/23/2007
140,11,2/23/2007
140,2,2/23/2007
409,28,2/23/2007
437,26,2/23/2007
469,50,2/23/2007
140,1,2/23/2007
140,6,2/23/2007
140,1,2/23/2007
140,7,2/23/2007
116,34,2/23/2007
116,1,2/23/2007
282,87,2/23/2007
426,34,2/23/2007
437,36,2/23/2007
116,2,2/23/2007
299,75,2/23/2007
282,19,2/23/2007
140,7,2/23/2007
140,2,2/23/2007
140,1,2/23/2007
8013,50,2/23/2007
469,25,2/23/2007
426,39,2/23/2007
469,25,2/23/2007
116,12,2/23/2007
8012,26,2/23/2007
469,30,2/23/2007
282,25,2/23/2007
296,33,2/23/2007
426,25,2/23/2007
437,25,2/23/2007
8012,5,2/23/2007
140,9,2/23/2007
299,49,2/23/2007
296,50,2/23/2007
140,10,2/23/2007
140,2,2/23/2007
426,25,2/23/2007
437,25,2/23/2007
140,2,2/23/2007
140,2,2/23/2007
299,32,2/23/2007
426,23,2/23/2007
140,4,2/23/2007
299,25,2/23/2007
430,50,2/23/2007
296,31,2/23/2007
140,10,2/23/2007
426,27,2/23/2007
299,50,2/23/2007
282,75,2/23/2007
140,10,2/23/2007
296,28,2/23/2007
b,13,2/23/2007
51,1,2/23/2007
8013,30,2/23/2007
437,41,2/23/2007
296,55,2/23/2007
469,53,2/23/2007
299,52,2/23/2007
140,27,2/23/2007
8012,25,2/23/2007
453,18,2/23/2007
8013,32,2/23/2007
140,5,2/23/2007
296,66,2/23/2007
8012,25,2/23/2007
299,50,2/26/2007
451,33,2/26/2007
8013,20,2/26/2007
8012,15,2/26/2007
209,82,2/26/2007
437,50,2/26/2007
439,75,2/26/2007
8013,53,2/26/2007
209,25,2/26/2007
299,54,2/26/2007
296,48,2/26/2007
437,65,2/26/2007
282,100,2/26/2007
451,11,2/26/2007
209,25,2/26/2007
296,50,2/26/2007
469,54,2/26/2007
140,19,2/26/2007
296,50,2/26/2007
282,50,2/26/2007
140,10,2/26/2007
469,50,2/26/2007
513,50,2/26/2007
453,50,2/26/2007
296,50,2/26/2007
429,50,2/26/2007
469,100,2/26/2007
8013,29,2/26/2007
116,35,2/26/2007
116,30,2/26/2007
140,5,2/26/2007
140,8,2/26/2007
209,23,2/26/2007
140,12,2/26/2007
140,1,2/26/2007
140,4,2/26/2007
140,4,2/26/2007
140,4,2/26/2007
8013,51,2/26/2007
116,1,2/26/2007
140,4,2/26/2007
140,7,2/26/2007
140,1,2/26/2007
437,43,2/26/2007
299,50,2/26/2007
282,43,2/26/2007
116,83,2/26/2007
116,14,2/26/2007
8013,50,2/26/2007
437,51,2/26/2007
282,50,2/26/2007
116,7,2/26/2007
209,96,2/26/2007
268,50,2/26/2007
299,79,2/26/2007
437,33,2/26/2007
282,59,2/26/2007
51,4,2/26/2007
140,10,2/26/2007
116,47,2/27/2007
116,79,2/27/2007
299,47,2/27/2007
8012,47,2/27/2007
451,34,2/27/2007
140,67,2/27/2007
140,3,2/27/2007
282,25,1/11/2007
116,6,1/11/2007
452,58,1/11/2007
493,34,1/11/2007
493,26,1/11/2007
262,43,1/11/2007
447,26,1/11/2007
469,25,1/11/2007
282,50,1/11/2007
437,27,1/11/2007
116,1,1/11/2007
116,47,1/11/2007
262,64,1/11/2007
469,52,1/11/2007
445,21,1/11/2007
209,13,1/11/2007
475,9,1/11/2007
209,1,1/11/2007
493,45,1/11/2007
493,25,1/11/2007
475,50,1/11/2007
116,22,1/12/2007
282,31,1/12/2007
116,31,1/12/2007
452,25,1/12/2007
493,38,1/12/2007
447,9,1/12/2007
452,45,1/12/2007
140,7,1/12/2007
262,27,1/12/2007
493,28,1/12/2007
116,2,1/12/2007
493,32,1/12/2007
475,67,1/12/2007
437,25,1/12/2007
282,44,1/12/2007
140,6,1/12/2007
437,25,1/12/2007
116,23,1/12/2007
116,51,1/12/2007
262,21,1/12/2007
452,27,1/12/2007
447,25,1/12/2007
445,35,1/12/2007
437,48,1/12/2007
469,46,1/12/2007
493,54,1/12/2007
475,50,1/12/2007
268,13,1/12/2007
475,55,1/12/2007
493,17,1/12/2007
268,2,1/12/2007
447,28,1/12/2007
475,8,1/12/2007
282,40,1/12/2007
447,25,1/12/2007
437,25,1/12/2007
262,26,1/12/2007
469,6,1/12/2007
493,24,1/12/2007
140,20,1/12/2007
437,25,1/12/2007
282,27,1/12/2007
452,45,1/12/2007
475,25,1/12/2007
469,9,1/12/2007
437,25,1/12/2007
447,22,1/12/2007
282,30,1/12/2007
469,50,1/12/2007
282,79,1/12/2007
209,1,1/12/2007
437,20,1/12/2007
452,51,1/12/2007
262,51,1/12/2007
493,50,1/12/2007
469,6,1/12/2007
469,21,1/12/2007
116,96,1/15/2007
116,21,1/15/2007
469,29,1/15/2007
437,42,1/15/2007
452,22,1/15/2007
447,34,1/15/2007
445,50,1/15/2007
493,41,1/15/2007
268,10,1/15/2007
452,27,1/15/2007
268,2,1/15/2007
282,55,1/15/2007
445,18,1/15/2007
493,27,1/15/2007
469,26,1/15/2007
262,51,1/15/2007
437,26,1/15/2007
209,6,1/15/2007
282,66,1/15/2007
445,16,1/15/2007
447,25,1/15/2007
445,44,1/15/2007
469,28,1/15/2007
268,1,1/15/2007
452,53,1/15/2007
475,59,1/15/2007
469,50,1/15/2007
447,25,1/15/2007
445,50,1/15/2007
493,87,1/15/2007
437,25,1/15/2007
282,75,1/15/2007
469,75,1/15/2007
452,20,1/15/2007
445,21,1/15/2007
209,5,1/15/2007
116,9,1/15/2007
116,20,1/15/2007
116,2,1/15/2007
452,26,1/15/2007
447,44,1/15/2007
445,76,1/15/2007
493,76,1/15/2007
452,47,1/15/2007
475,50,1/15/2007
116,41,1/15/2007
493,50,1/15/2007
437,25,1/15/2007
282,55,1/15/2007
262,53,1/15/2007
116,16,1/15/2007
116,4,1/15/2007
116,26,1/15/2007
262,38,1/15/2007
116,108,1/16/2007
116,21,1/16/2007
209,1,1/16/2007
268,22,1/16/2007
452,90,1/16/2007
437,25,1/16/2007
493,26,1/16/2007
475,51,1/16/2007
452,85,1/16/2007
262,25,1/16/2007
437,28,1/16/2007
469,26,1/16/2007
282,59,1/16/2007
447,25,1/22/2007
452,25,1/22/2007
282,52,1/22/2007
469,24,1/22/2007
493,26,1/22/2007
496,51,1/22/2007
437,25,1/22/2007
447,24,1/22/2007
475,53,1/22/2007
469,50,1/22/2007
282,50,1/22/2007
268,5,1/22/2007
447,26,1/22/2007
437,50,1/22/2007
282,24,1/22/2007
496,83,1/22/2007
116,113,1/23/2007
116,23,1/23/2007
493,20,1/23/2007
452,26,1/23/2007
452,25,1/23/2007
493,50,1/23/2007
469,50,1/23/2007
296,49,1/23/2007
437,48,1/23/2007
296,53,1/23/2007
296,54,1/23/2007
409,25,1/23/2007
469,30,1/23/2007
409,25,1/23/2007
452,54,1/23/2007
493,25,1/23/2007
469,25,1/23/2007
268,1,1/23/2007
437,26,1/23/2007
296,25,1/23/2007
469,56,1/23/2007
452,25,1/23/2007
437,60,1/23/2007
296,55,1/23/2007
296,92,1/23/2007
116,10,1/23/2007
116,1,1/23/2007
116,25,1/23/2007
268,11,1/23/2007
116,49,1/23/2007
452,25,1/23/2007
452,27,1/23/2007
140,25,1/23/2007
116,1,1/23/2007
282,24,1/23/2007
282,11,1/23/2007
282,77,1/23/2007
493,25,1/23/2007
